0,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
0,1,1,0.001107,146,178,31,29,0,0,1,527551.9375,643179.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421972330,1421972330,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,3,5,3,1,1,1
0,3,3,1.00484,1580,10168,31,29,3,4,3,11536.16504,76461.92188,12,18,255,255,1712093295,1713121797,132,565,1,0,9527.939056,7909.444943,1424227564,1424227565,91.316179,62.769124,0.000674,0.000529,0.000145,0,0,1.0,0.0,0.0,2,1,2,4,2,1,1
0,3,3,1.7088330000000005,3930,99248,31,29,7,38,2,18094.2207,459588.5,60,92,255,255,2274897316,2284618664,66,1079,0,0,6550.693031,5304.705104,1424254355,1424254357,28.957711,18.982034,0.0005769999999999,0.000448,0.000129,0,0,0.0,0.0,0.0,10,6,6,9,2,1,5
1,1,2,6e-06,114,0,254,0,0,0,1,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251879,1424251879,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,18,18,18,18,18,18,18
0,3,3,0.021894,2766,27392,31,29,7,16,2,988033.25,9791541.0,44,46,255,255,439233047,2599878204,63,595,0,0,32.108702,32.380767,1421952763,1421952763,0.5018600000000001,0.4747560000000001,0.000642,0.00052,0.000122,0,0,0.0,0.0,0.0,5,9,6,3,1,1,2
0,3,3,0.012693,2230,15228,31,29,7,11,2,1364531.625,9331127.0,34,36,255,255,1860286733,1860551232,66,423,0,0,29.954411,26.266059,1421936580,1421936580,0.373485,0.356882,0.000698,0.000553,0.000145,0,0,0.0,0.0,0.0,11,3,1,2,1,1,1
0,3,3,0.028905,4014,59366,31,29,7,28,2,1094620.25,16195952.0,68,70,255,255,2642373862,501536819,59,848,0,0,22.693052,22.421987,1421971600,1421971600,0.426597,0.4110720000000001,0.00067,0.000537,0.000133,0,0,0.0,0.0,0.0,4,7,3,5,1,1,1
0,1,1,0.001127,130,162,31,29,0,0,1,461401.9688,574977.8125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421930838,1421930838,0.0069999999999999,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1,3,3,1,1,1
0,1,2,3e-06,264,0,60,0,0,0,1,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230447,1424230447,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,24,24,24,24,24,24,24
0,1,2,7.000000000000003e-06,264,0,60,0,0,0,1,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424252602,1424252602,0.0069999999999999,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,14,14,14,14,32
0,3,3,0.0042049999999999,1064,2260,31,29,4,4,2,1856837.0,3941973.75,12,12,255,255,336262285,2486112228,89,188,0,0,17.538279,0.390941,1424224097,1424224097,0.3438179999999999,0.331,0.000715,0.000562,0.000153,0,0,0.0,0.0,0.0,9,9,5,5,1,1,3
0,3,3,18.36183,19202,1087890,31,29,2,370,3,8342.958984,473343.6875,360,746,255,255,226451481,243615949,53,1458,1,524288,3254.121614,2215.1780120000008,1424240554,1424240572,51.146285,24.646109,0.000606,0.000474,0.000132,0,0,1.0,0.0,0.0,1,1,3,3,1,1,1
0,3,3,0.041579,2934,3738,31,29,11,15,6,553741.0625,705933.25,52,54,255,255,4280155839,4285306111,56,69,0,0,77.90267800000002,2.169161,1421966016,1421966016,0.808843,0.775415,0.000607,0.000478,0.000129,0,0,0.0,1.0,1.0,1,1,6,8,1,1,6
0,3,3,0.86834,4288,3080,31,29,7,7,2,38095.67578,27436.25781000001,28,30,255,255,1204466171,3480649464,153,103,0,0,1715.18872,43.013676,1424252159,1424252160,32.148926,29.924414,0.000654,0.000528,0.000126,0,0,0.0,0.0,0.0,3,9,3,1,1,1,1
0,3,3,0.44185,1540,1644,31,29,4,4,2,26144.61914,28118.13867,16,18,255,255,3026853616,3061379012,96,91,0,0,1826.432171,48.333301,1421970939,1421970939,29.435266,25.958117,0.0006889999999999,0.00056,0.000129,0,0,0.0,0.0,0.0,9,9,4,7,4,1,4
0,1,1,0.001819,536,304,31,29,0,0,2,1768004.375,1002748.75,4,4,0,0,0,0,134,76,0,0,0.643938,0.3245639999999999,1421949092,1421949092,0.460333,0.236,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,4,2,4,1,1,2
0,3,3,1.200932,1580,10168,31,29,3,5,3,9652.50293,63976.97656,12,18,255,255,1073324132,3222756406,132,565,1,3924,9633.786605,7742.017765,1424224549,1424224550,109.144817,70.611473,0.000656,0.000533,0.000123,0,0,1.0,0.0,0.0,1,2,2,1,1,1,2
0,3,3,0.043246,3198,40690,31,29,7,21,2,580308.0,7392868.5,52,56,255,255,3648712663,3649026032,62,727,0,0,54.538726,0.0,1424251541,1424251541,0.8415879999999999,0.805434,0.000674,0.00055,0.000124,0,0,0.0,0.0,0.0,7,4,1,2,1,1,1
0,1,1,0.001114,146,178,31,29,0,0,1,524237.0,639138.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421947080,1421947080,0.032,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,1,2,7,2,1,1
0,3,3,0.016137,1052,824,31,29,2,2,3,456590.4375,367850.2813,8,10,255,255,2677010286,2682740751,132,82,1,83,130.53196100000002,3.068062,1424250988,1424250988,2.256143,1.740333,0.000585,0.000471,0.0001139999999999,0,0,1.0,0.0,0.0,3,3,4,14,2,1,2
0,1,2,7.000000000000003e-06,264,0,60,0,0,0,1,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253224,1424253224,0.0069999999999999,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35,35,23,23,23,23,35
0,1,1,0.001041,130,162,31,29,0,0,1,499519.6875,622478.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421962858,1421962858,0.011,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,2,1,8,3,1,1
1,4,5,58.062927,5616,0,254,0,0,0,2,758.900757,0.0,52,0,0,0,0,0,108,0,0,0,1428.380625,0.0,1424256513,1424256571,1170.50325,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,1,1,1,2,1,1,1
0,3,3,0.103623,3806,52014,31,29,7,26,2,289279.4063,3954797.5,64,66,255,255,3083532454,978194086,59,788,0,0,89.66555100000002,88.68155300000002,1424229435,1424229435,1.639905,1.585969,0.000674,0.000531,0.000143,0,0,0.0,0.0,0.0,7,5,4,4,1,1,1
0,3,3,3.844861,24432,1094788,31,29,38,390,2,50719.12891,2275271.75,434,858,255,255,2658466428,2662513107,56,1276,0,0,4117.0304350000015,2926.047857,1421964725,1421964729,8.87884,4.4858730000000016,0.000563,0.000465,9.8e-05,0,0,0.0,0.0,0.0,13,5,4,4,2,1,2
0,1,1,0.001036,130,162,31,29,0,0,1,501930.5,625482.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424230876,1424230876,0.01,0.0069999999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,2,1,2,1,1,1
0,3,3,0.299274,4104,2976,31,29,7,7,2,105508.6641,76718.99219,26,28,255,255,106618152,110766357,158,106,0,0,680.874603,17.396117,1424241137,1424241137,11.95808,11.065333,0.000642,0.000507,0.000135,0,0,0.0,0.0,0.0,5,9,4,3,1,1,3
0,3,3,0.014977,2766,28048,31,29,7,16,2,1444348.0,14656607.0,44,46,255,255,2396540123,2396812409,63,610,0,0,0.0,18.507475,1421951542,1421951542,0.341116,0.320467,0.000683,0.000552,0.000131,0,0,0.0,0.0,0.0,5,2,1,3,1,1,1
0,3,3,0.2230889999999999,424,8824,31,29,1,4,5,13304.10742,290072.5938,8,12,255,255,1641336258,1779600086,53,735,0,0,2163.587296,1723.7481879999998,1424235059,1424235059,31.823143,20.231181,0.000662,0.00054,0.000122,0,0,0.0,0.0,0.0,2,3,2,5,1,1,3
0,3,3,0.016092,2542,21874,31,29,7,14,2,1232413.625,10615958.0,40,42,255,255,3364578172,1228349812,64,521,0,0,24.559299,23.057482,1421950019,1421950019,0.403128,0.379634,0.000664,0.000521,0.000143,0,0,0.0,0.0,0.0,9,10,2,3,1,1,1
0,3,3,0.089925,2854,27344,31,29,7,16,2,248384.7656,2379761.0,46,46,255,255,3513776794,3514056658,62,594,0,0,130.380533,3.5569610000000003,1424241705,1424241705,1.991267,1.9869330000000005,0.000617,0.000504,0.000113,0,0,0.0,0.0,0.0,8,4,2,5,1,1,1
1,1,2,4e-06,114,0,254,0,0,0,1,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244654,1424244654,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,34,34,8,8,8,5,34
0,3,3,0.024188,2854,30622,31,29,7,17,2,923433.0625,9917314.0,46,48,255,255,1313863999,1324164852,62,638,0,0,32.18222100000001,31.274889,1424229045,1424229045,0.542614,0.504553,0.000584,0.000469,0.0001149999999999,0,0,0.0,0.0,0.0,4,3,1,10,1,1,1
0,1,2,9e-06,264,0,60,0,0,0,1,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245654,1424245654,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,33,33,22,22,22,22,33
0,3,3,0.044013,3406,35846,31,29,7,21,2,608183.9375,6403199.0,56,58,255,255,2282533199,149378261,61,618,0,0,50.089829,1.328868,1424252745,1424252745,0.794327,0.751684,0.001301,0.001164,0.000137,0,0,0.0,0.0,0.0,5,1,1,3,1,1,1
0,1,2,7.000000000000003e-06,264,0,60,0,0,0,1,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231580,1424231580,0.0069999999999999,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,27,27,27,27,27,14,27
0,1,1,0.000944,130,162,31,29,0,0,1,550847.4375,686440.6875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424243207,1424243207,0.009,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,6,4,3,1,1,11
0,1,1,0.004536,568,312,31,29,0,0,2,751322.75,412698.4063,4,4,0,0,0,0,142,78,0,0,1.648268,1.429299,1421951427,1421951427,1.173,1.016667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,3,2,2,1,1,2
0,1,1,0.001273,146,178,31,29,0,0,1,458758.8125,559308.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421949519,1421949519,0.001,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,2,4,1,1,1,1
0,3,3,1.142968,1684,10168,31,29,3,5,3,10946.9375,67221.47656,14,18,255,255,3704581309,1560183519,120,565,1,3924,8830.531159,7734.933604999997,1424240062,1424240063,87.89092099999998,67.205353,0.000594,0.000474,0.0001199999999999,0,0,1.0,0.0,0.0,2,1,1,1,1,1,2
0,1,2,7.000000000000003e-06,264,0,60,0,0,0,1,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424232230,1424232230,0.0069999999999999,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,24,24,24,24,24,14,24
0,1,1,0.001037,146,178,31,29,0,0,1,563163.0,686595.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424241743,1424241743,0.009,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,2,6,2,1,1
0,3,3,0.253388,8928,320,31,29,4,1,5,261764.5781,8429.760742,14,6,255,255,2625792175,1478844609,638,53,0,0,1668.133138,68.945977,1421969437,1421969437,19.491384,50.536602,0.0007059999999999,0.000572,0.000134,0,0,0.0,0.0,0.0,5,2,3,3,1,1,2
1,133,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251662,1424251662,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,3,3,3,3,6
0,1,1,0.001077,146,178,31,29,0,0,1,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421969022,1421969022,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,4,2,3,1,1,2
0,3,3,0.005997,3728,5474,31,29,7,7,7,4818409.5,6998166.0,32,24,255,255,1455923245,3605828371,117,228,0,0,12.411545,0.3397699999999999,1424249744,1424249744,0.1999,0.228261,0.000754,0.000614,0.00014,0,0,0.0,0.0,0.0,1,2,2,2,1,1,2
0,1,2,2e-06,264,0,60,0,0,0,1,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424258952,1424258952,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20,20,19,19,19,9,20
0,1,1,0.0047,568,304,31,29,0,0,2,725106.375,388085.125,4,4,0,0,0,0,142,76,0,0,1.741843,1.475967,1421963924,1421963924,1.238667,1.046667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,4,4,3,1,1,3
0,3,3,0.026872,3390,44558,31,29,7,22,2,991366.5,13036618.0,56,58,255,255,618816722,619109672,61,768,0,0,31.263319,30.107427,1424254753,1424254753,0.501208,0.469304,0.000728,0.000582,0.000146,0,0,0.0,0.0,0.0,11,2,4,10,1,1,1
0,3,3,0.925597,2934,3742,31,29,11,15,6,24874.75586,31745.99609,52,54,255,255,4009912736,1865589830,56,69,0,0,1482.969992,55.202934,1421942432,1421942433,18.142471,17.454037,0.000662,0.000529,0.000133,0,0,0.0,1.0,1.0,1,1,4,4,1,1,3
0,3,3,0.012737,2126,14370,31,29,7,11,2,1293868.25,8775065.0,32,36,255,255,443363802,478605674,66,399,0,0,22.38334,21.406536,1421956951,1421956951,0.400387,0.347857,0.000727,0.000558,0.000169,0,0,0.0,0.0,0.0,5,6,1,2,1,1,1
0,3,3,0.5878909999999999,12856,13306,31,29,35,33,7,173610.4219,179638.75,130,126,255,255,183404612,183703576,99,106,0,0,358.820762,365.785108,1424239340,1424239341,4.557295,4.69784,0.000657,0.000543,0.0001139999999999,0,0,0.0,0.0,0.0,1,1,2,3,1,1,2
0,3,3,1.004827,1580,10168,31,29,3,5,3,11536.31348,76462.91406,12,18,255,255,4177624823,2033152022,132,565,1,3924,9530.205391,7674.421272,1424250579,1424250580,91.316997,59.076238,0.000688,0.0005269999999999,0.000161,0,0,1.0,0.0,0.0,2,2,2,3,2,1,1
1,1,2,8e-06,114,0,254,0,0,0,1,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231617,1424231617,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,37,37,26,27,25,25,39
0,3,3,0.020875,3390,41676,31,29,7,22,2,1276167.75,15696479.0,56,58,255,255,636374216,2791587790,61,719,0,0,20.887484,20.160168,1424225762,1424225762,0.380815,0.357439,0.00063,0.000498,0.000132,0,0,0.0,0.0,0.0,4,4,2,2,1,1,3
0,1,1,0.004451,568,312,31,29,0,0,2,765670.625,420579.625,4,4,0,0,0,0,142,78,0,0,1.580856,1.409737,1424246486,1424246486,1.123333,1.001333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,7,3,4,1,1,5
0,3,3,1.175704,18890,1087890,31,29,2,370,3,128175.1172,7392554.5,354,746,255,255,3075219100,3076221946,53,1458,1,524288,187.809645,111.802374,1424253333,1424253334,3.329717,1.577443,0.00063,0.000505,0.000125,0,0,1.0,0.0,0.0,1,1,2,2,1,1,1
0,3,3,0.241973,5174,91194,31,29,7,39,2,169175.9063,2982250.0,90,92,255,255,1290617898,1301747622,57,991,0,0,0.0,158.064084,1421965653,1421965653,2.714652,2.653604,0.0006259999999999,0.000491,0.000135,0,0,0.0,0.0,0.0,8,9,3,2,1,1,2
0,3,3,0.0030489999999999,320,1888,31,29,1,2,5,700557.5625,4334536.0,6,8,255,255,3240476540,3240095052,53,236,0,0,28.93945900000001,0.5487489999999999,1421970091,1421970091,0.5222,0.361857,0.00065,0.000511,0.000139,0,0,0.0,0.0,0.0,3,6,8,8,1,1,3
0,3,3,0.023867,3614,49590,31,29,7,24,2,1191268.25,16354297.0,60,62,255,255,604313293,614221303,60,800,0,0,22.201332,21.400683,1424226954,1424226954,0.406121,0.3884829999999999,0.000694,0.0005549999999999,0.000139,0,0,0.0,0.0,0.0,3,7,3,3,1,1,1
0,1,2,9e-06,264,0,60,0,0,0,1,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230528,1424230528,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,44,44,2,2,2,2,44
0,1,2,5e-06,264,0,60,0,0,0,1,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424240421,1424240421,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,22,22,22,22,22,11,22
0,1,2,9e-06,264,0,60,0,0,0,1,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245865,1424245865,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,44,44,44,44,44,21,44
0,1,2,9e-06,104,0,254,0,0,0,2,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424242180,1424242180,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,5,11,2,1,1,1,4
0,3,3,0.0062829999999999,1920,4312,31,29,6,6,2,2333917.0,5262454.0,22,24,255,255,2416119462,271038134,87,180,0,0,18.090848,14.211739,1424251342,1424251342,0.29535,0.246,0.000743,0.000617,0.000126,0,0,0.0,0.0,0.0,9,7,4,2,1,1,2
0,3,3,0.0247289999999999,2934,3740,31,29,11,15,2,931052.625,1187593.5,52,54,255,255,3548356572,1399827028,56,69,0,0,34.928764,0.876958,1421932965,1421932965,0.48762,0.456208,0.000725,0.000545,0.00018,0,0,0.0,0.0,0.0,12,10,8,7,1,1,4
0,3,3,0.432791,4608,3080,31,29,7,7,2,82145.88281,55047.35547,28,30,255,255,2009578917,2176655102,165,103,0,0,882.263345,22.270184,1424247261,1424247261,16.015852,14.906689000000002,0.001464,0.000494,0.0009699999999999,0,0,0.0,0.0,0.0,8,3,4,8,1,1,3
0,1,1,0.001089,132,164,31,29,0,0,1,484848.4688,602387.5,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421942820,1421942820,0.011,0.011,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,2,4,4,1,1,1
0,1,1,0.0010789999999999,130,162,31,29,0,0,1,481927.7188,600556.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421957722,1421957722,0.017,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,5,7,3,2,1,1
0,1,1,0.001003,146,178,31,29,0,0,2,582253.25,709870.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421945418,1421945418,0.001,0.0069999999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,14,3,3,13,3,3,3
0,3,3,0.028973,3806,53914,31,29,7,26,2,1034618.438,14661374.0,64,66,255,255,4079984881,1930711115,59,817,0,0,25.626913,24.372159,1424231573,1424231573,0.462355,0.436846,0.0006929999999999,0.000569,0.000124,0,0,0.0,0.0,0.0,2,1,1,3,1,1,2
1,1,2,1.1e-05,114,0,254,0,0,0,1,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239634,1424239634,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,34,34,14,14,14,14,34
0,1,1,0.008395,568,312,31,29,0,0,2,405955.9063,222989.8594,4,4,0,0,0,0,142,78,0,0,2.125327,2.810985,1424253262,1424253262,1.506333,1.992667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,6,7,6,1,1,3
0,3,3,0.036292,4224,2560,31,29,7,7,2,879532.625,536096.0625,18,20,255,255,3326179061,1184391831,235,128,0,0,243.927623,6.647326,1421930122,1421930122,2.115471,1.882263,0.001363,0.000526,0.000837,0,0,0.0,0.0,0.0,5,5,4,7,1,1,4
0,3,3,0.016994,2750,26742,31,29,7,16,2,1265387.875,12315406.0,44,46,255,255,4268316385,4268649210,63,581,0,0,22.317681,21.857045,1421951016,1421951016,0.3860929999999999,0.3638889999999999,0.000743,0.000618,0.000125,0,0,0.0,0.0,0.0,14,4,2,6,1,1,1
0,3,3,1.004583,1580,10168,31,29,3,5,3,11539.11621,76481.48438,12,18,255,255,3371248979,1222766096,132,565,1,0,9528.773343,7675.102643000001,1421937975,1421937976,91.294185,59.061409,0.000676,0.000535,0.0001409999999999,0,0,1.0,0.0,0.0,2,2,1,5,2,1,1
0,1,2,5e-06,1064,0,254,0,0,0,2,851200000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424222591,1424222591,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,34,34,12,12,12,1,34
0,3,3,0.011926,2542,21834,31,29,7,14,2,1662921.375,14298172.0,40,42,255,255,1658992054,1659316778,64,520,0,0,17.739338,16.939645000000002,1424238924,1424238924,0.297641,0.28265,0.0007379999999999,0.000611,0.000127,0,0,0.0,0.0,0.0,2,3,4,3,1,1,3
0,1,2,2e-06,264,0,60,0,0,0,1,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253236,1424253236,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,41,41,20,20,20,8,41
0,3,3,1.316152,3744,19084,31,29,11,15,2,22283.14063,113768.0156,48,52,255,255,2706926151,2707230373,78,367,0,0,2048.67964,1969.978726,1421940136,1421940137,27.995212,25.794647,0.000773,0.000615,0.000158,0,0,0.0,0.0,0.0,4,8,4,4,1,1,2
0,1,2,8e-06,264,0,60,0,0,0,1,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261116,1424261116,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,15,15,15,15,15,15,15
0,3,3,0.048399,37850,3380,31,29,19,8,4,6140622.5,545465.8125,54,42,255,255,576519362,577529691,701,80,0,0,54.64117099999999,2.615934,1421952717,1421952717,0.906151,1.168439,0.00063,0.000489,0.0001409999999999,0,0,0.0,0.0,0.0,1,1,5,6,1,1,1
0,3,3,0.007351,424,8824,31,29,1,4,5,403754.5938,8803156.0,8,12,255,255,704645111,2862656596,53,735,0,0,62.430078,36.61026500000001,1421967080,1421967080,1.001571,0.624455,0.0013599999999999,0.000478,0.000882,0,0,0.0,0.0,0.0,3,3,5,7,1,1,4
0,1,1,0.0044,568,304,31,29,0,0,2,774545.4375,414545.4688,4,4,0,0,0,0,142,76,0,0,1.6958799999999998,1.40031,1421938866,1421938866,1.205667,0.995667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,7,1,2,1,1,1
0,1,1,0.001019,146,178,31,29,0,0,1,573110.9375,698724.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424239331,1424239331,0.009,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1,3,1,1,1,1
0,3,3,1.328944,1470,1832,31,29,5,4,2,8451.823242,10342.0459,22,16,255,255,286883833,287180962,67,115,0,0,4921.693893,161.411531,1421945135,1421945137,63.283046,88.544398,0.000799,0.000637,0.000162,0,0,0.0,0.0,0.0,23,9,11,23,5,5,5
0,3,3,0.022005,2646,24330,31,29,7,15,2,939059.3125,8644581.0,42,44,255,255,2722434579,577927596,63,553,0,0,35.226948,34.420213000000004,1424234667,1424234667,0.5408,0.523366,0.000657,0.000545,0.000112,0,0,0.0,0.0,0.0,7,3,2,5,1,1,1
0,3,3,0.011875,2230,12896,31,29,7,11,2,1458526.375,8446653.0,34,36,255,255,922656936,939785706,66,358,0,0,23.179909,23.145532,1421931078,1421931078,0.3498179999999999,0.3341179999999999,0.000658,0.000511,0.000147,0,0,0.0,0.0,0.0,6,1,1,3,1,1,1
1,1,2,9e-06,114,0,254,0,0,0,1,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261316,1424261316,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,17,17,17,17,17,17,17
0,1,1,0.001055,130,162,31,29,0,0,2,492891.0,614218.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421934093,1421934093,0.013,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,12,4,2,1,1,1
0,3,3,0.021194,2542,21006,31,29,7,14,2,935736.5625,7740304.0,40,42,255,255,1054898328,1055191276,64,500,0,0,32.356967,31.660997,1424227083,1424227083,0.528615,0.503634,0.000644,0.000536,0.000108,0,0,0.0,0.0,0.0,8,15,8,6,1,1,3
0,1,1,0.000946,130,162,31,29,0,0,1,549682.875,684989.4375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424248982,1424248982,0.001,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,3,2,5,3,1,1
0,3,3,0.534682,37262,3380,31,29,18,8,4,546807.3125,49375.14453,52,42,255,255,2293626040,145125527,717,80,0,0,803.08021,25.518703,1424232912,1424232913,10.477196,13.026951,0.00069,0.000574,0.0001159999999999,0,0,0.0,0.0,0.0,1,1,3,1,1,1,1
0,3,3,0.051993,3718,45318,31,29,7,24,2,562998.875,6856769.0,62,60,255,255,1660630324,1689729634,60,755,0,0,58.97514,1.615654,1424258982,1424258982,0.861267,0.8707799999999999,0.0007559999999999,0.00061,0.000146,0,0,0.0,0.0,0.0,5,3,2,5,1,1,3
0,3,3,0.0213819999999999,37184,3276,31,29,18,8,4,13644748.0,1195398.0,52,40,255,255,1201620797,3348042714,715,82,0,0,22.788136,1.045611,1421972439,1421972439,0.412255,0.534231,0.000684,0.000539,0.000145,0,0,0.0,0.0,0.0,2,1,8,2,1,1,1
0,3,3,0.0246009999999999,37206,3380,31,29,18,8,4,11866510.0,1073127.125,52,42,255,255,373120618,374111696,716,80,0,0,27.198986,1.121394,1424260619,1424260619,0.495102,0.5881460000000001,0.0006349999999999,0.000483,0.000152,0,0,0.0,0.0,0.0,1,1,4,2,1,1,1
0,1,1,0.001119,146,178,31,29,0,0,1,521894.5313,636282.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424238152,1424238152,0.008,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,4,6,4,1,1,2
0,3,3,0.045811,37502,3380,31,29,18,8,4,6423086.0,576280.8125,52,42,255,255,3172920055,3178152981,721,80,0,0,49.677392,1.814622,1424222734,1424222735,0.881863,1.105659,0.000586,0.0004759999999999,0.00011,0,0,0.0,0.0,0.0,1,3,9,7,1,1,4
1,1,2,4e-06,114,0,254,0,0,0,1,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260429,1424260429,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,26,26,9,10,9,9,26
0,3,3,0.010974,2126,15236,31,29,7,11,2,1501731.375,10798615.0,32,36,255,255,379536306,2525232661,66,423,0,0,21.748874,19.676995,1424245608,1424245608,0.355467,0.305824,0.000683,0.0005679999999999,0.0001149999999999,0,0,0.0,0.0,0.0,8,4,1,4,1,1,1
